"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;1;3.5;0.5;1;1;0;1
2;1;3.5;20.5;0.314835026243904;0.396703867294345;3.82842712474619;0.793627318007224
3;1;4.5;1.5;0.994123357536679;0.995295916719761;1.4142135623731;0.998821898931379
4;1;5.5;17.5;0.660329581534857;0.717478022762848;5.24264068711928;0.920348164801028
5;1;20.5;27.5;0.335846644690698;0.417746491437586;5.24264068711929;0.803948450973108
6;1;25.5;14.5;0.358354529411866;0.439997611016443;5.24264068711929;0.814446534343737
7;1;4.5;13.5;0.686789405494872;0.740387144919591;4.24264068711929;0.927608495376375
8;1;17.5;23.5;0.391561377691927;0.472323852687268;5.24264068711928;0.829010382313225
9;1;22.5;10.5;0.431317929432571;0.510314618517891;4.24264068711929;0.845200027162164
10;1;5.5;10.5;0.710207386085219;0.760515636395812;5.24264068711929;0.933849814648112
11;1;14.5;19.5;0.435822677530667;0.514574024737574;5.24264068711928;0.846958176236997
12;1;19.5;7.5;0.543067099905711;0.613596388139679;3.82842712474619;0.885055894074279
13;1;4.5;6.5;0.73851889363103;0.78467404648662;2.82842712474619;0.941179202928592
14;1;10.5;20.5;0.537191044927221;0.608279263500228;2.41421356237309;0.88313226697234
15;1;16.5;5.5;0.584216221744997;0.650517357821884;5.24264068711929;0.898079374393818
16;1;4.5;4.5;0.761949083764788;0.804527254316874;3.82842712474619;0.947076782888805
17;1;8.5;19.5;0.556829052537671;0.626004577939312;3.82842712474619;0.889496773922399
18;1;12.5;2.5;0.605959982177041;0.669815441571845;4.24264068711929;0.904667083749286
19;1;9.5;1.5;0.616742323624705;0.679333454086282;2.41421356237309;0.907863906767607
20;1;7.5;2.5;0.627339371871398;0.688655524481051;4.24264068711929;0.91096251982316
