"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;1;2.5;0.5;1;1;0;1
2;1;3.5;5.5;0.985490439451342;0.98837541083681;2.82842712474619;0.997081097573011
3;1;3.5;14.5;0.383370129574541;0.464402573059071;4.41421356237309;0.825512501038139
4;1;3.5;27.5;0.190086329071819;0.264948037485863;4.24264068711929;0.71744758283768
5;1;4.5;15.5;0.162379763209582;0.233574551177909;1.4142135623731;0.695194585157955
6;1;10.5;5.5;0.85923294280422;0.885704264123133;4.24264068711929;0.970112686151376
7;1;11.5;26.5;0.15625;0.22649364489928;1.4142135623731;0.689864830730607
8;1;12.5;25.5;0.267000117041173;0.347703579307555;3.82842712474619;0.767895796680893
9;1;13.5;11.5;0.757127589974107;0.800451933208745;2.82842712474619;0.945875146979826
10;1;13.5;27.5;0.175390190005029;0.248430114119147;2.41421356237309;0.705994080576364
11;1;16.5;8.5;0.186193363872078;0.260598168156306;4.24264068711929;0.71448454603257
12;1;16.5;15.5;0.714662289126829;0.764329624933453;5.24264068711929;0.935018434211617
13;1;19.5;15.5;0.570686948992177;0.638437447566845;3.82842712474619;0.89388075710021
14;1;20.5;27.5;0.175390190005029;0.248430114119147;3.82842712474619;0.705994080576364
15;1;21.5;17.5;0.472898310950674;0.549305832397005;2.82842712474619;0.860901674550019
16;1;22.5;24.5;0.291480595409025;0.372981866881798;1.4142135623731;0.781487308876061
17;1;23.5;23.5;0.373041762072291;0.454366143562417;3.82842712474619;0.821015754271414
18;1;25.5;28.5;0.206107905598014;0.282667397320358;5.24264068711928;0.729153441648681
19;1;26.5;2.5;0.209631372890605;0.286526650465462;5.65685424949238;0.731629579831612
20;1;27.5;17.5;0.19515618744995;0.270586334898257;3.82842712474619;0.721234453777314
21;1;27.5;24.5;0.180872451606097;0.254623181405434;5.24264068711929;0.710353435251819
22;1;28.5;10.5;0.208463501001974;0.285248928508609;4.82842712474619;0.730812564632237
23;1;1.5;3.5;0.992156741649222;0.993720456476588;4.24264068711929;0.998426403706218
24;1;2.5;10.5;0.405648593304599;0.485869882542165;2.41421356237309;0.834891414100762
25;1;2.5;24.5;0.225346954716499;0.303585730726528;2.82842712474619;0.742284409010953
26;1;7.5;4.5;0.879452954966893;0.902339751221783;5.24264068711929;0.974636165342488
27;1;12.5;22.5;0.332192056647958;0.414105877642849;3.82842712474619;0.802191117254465
28;1;11.5;9.5;0.776233896773389;0.81657124591264;5.24264068711928;0.950601555784433
29;1;21.5;20.5;0.396518048139048;0.477101044952282;3.82842712474619;0.831098678852624
30;1;22.5;2.5;0.261456258291899;0.34191584979724;4.82842712474619;0.76468013532261
31;1;24.5;17.5;0.227503434040016;0.30590766931698;3.82842712474619;0.743699674310154
32;1;24.5;12.5;0.271533549952856;0.352418580844086;2.82842712474619;0.770485907134918
33;1;1.5;8.5;0.417512162996481;0.497204791834667;3.82842712474619;0.839718703144184
34;1;2.5;22.5;0.270632938682637;0.351483160356905;3.82842712474619;0.769974124529408
35;1;14.5;19.5;0.378241201153444;0.459425468863536;4.82842712474619;0.823291756308341
36;1;18.5;2.5;0.28641098093474;0.367783068389193;2.82842712474619;0.778749772764568
37;1;22.5;14.5;0.284701049348259;0.366025425607327;3.41421356237309;0.777817685413163
38;1;2.5;19.5;0.3125;0.394348340300121;5.41421356237309;0.792446596230557
39;1;16.5;0.5;0.30458732327528;0.386339807836241;4.24264068711929;0.788392283417986
40;1;13.5;3.5;0.333658695375978;0.41556786575166;5.24264068711929;0.802898209592005
