"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;27;2.5;4.5;0.128847050800552;0.194115218849858;2.82842712474619;0.66376583744426
2;27;3.5;21.5;0.14490028899212;0.213233483238087;4.82842712474619;0.679538160666499
3;27;4.5;9.5;0.349385621484342;0.43116551920663;3.41421356237309;0.810328298346381
4;27;4.5;27.5;0.126938100072437;0.19181103776614;2.41421356237309;0.661787254533298
5;27;4.5;30.5;0.134411332297541;0.20079306484087;2.82842712474619;0.669402264485892
6;27;6.5;28.5;0.242061459137964;0.32147004979719;4.24264068711929;0.752982927307461
7;27;7.5;2.5;0.153093108923949;0.22282530724575;4.24264068711929;0.687054405158319
8;27;8.5;21.5;0.132582521472478;0.198604470196652;1.4142135623731;0.667570681270157
9;27;9.5;22.5;0.37759518667483;0.458797623500369;4.82842712474619;0.823010336875746
10;27;9.5;25.5;0.322496366258598;0.404408113823814;3.82842712474619;0.797452759316046
11;27;10.5;8.5;0.629670052487809;0.690701550269685;3.82842712474619;0.911638394675607
12;27;12.5;28.5;0.139754248593737;0.207153376083749;4.24264068711929;0.674641423836782
13;27;13.5;6.5;0.674594785778841;0.729851296810329;1.4142135623731;0.924290727065943
14;27;14.5;7.5;0.707451963916986;0.758154234962241;5.24264068711928;0.933124068023203
15;27;16.5;11.5;0.160869220952922;0.231834661103165;4.82842712474619;0.693896331926552
16;27;16.5;24.5;0.153093108923949;0.22282530724575;4.24264068711929;0.687054405158319
17;27;18.5;6.5;0.736201186836859;0.782703382390677;5.82842712474619;0.940587716113118
18;27;19.5;1.5;0.121030729568982;0.184636058691424;1;0.655509711519875
19;27;19.5;7.5;0.128847050800552;0.194115218849858;1.4142135623731;0.66376583744426
20;27;19.5;28.5;0.173992636338438;0.246845204696894;4.24264068711929;0.70486536917777
21;27;20.5;1.5;0.758416318719475;0.801541725696008;3.82842712474619;0.946196928252131
22;27;22.5;13.5;0.137996263536373;0.20506609523831;2.41421356237309;0.672935540007263
23;27;25.5;22.5;0.356304820343481;0.437983105153935;2.82842712474619;0.813512704373043
24;27;25.5;27.5;0.14320549046737;0.211235902827214;2.82842712474619;0.677941053346923
25;27;26.5;1.5;0.993140536379419;0.994508654557005;1.4142135623731;0.998624327529663
26;27;26.5;18.5;0.494105884401309;0.56892631344565;2.82842712474619;0.868488366109843
27;27;27.5;0.5;1;1;0;1
28;27;27.5;12.5;0.569830704025327;0.637671015573632;3.82842712474619;0.893612364539923
29;27;27.5;20.5;0.388431340458002;0.469300925684418;2.41421356237309;0.827680746402795
30;27;27.5;25.5;0.237992909558247;0.317140140873461;3.82842712474619;0.750434520533325
31;27;28.5;21.5;0.128847050800552;0.194115218849858;1.4142135623731;0.66376583744426
32;27;29.5;28.5;0.148231765320393;0.217146595428618;3.82842712474619;0.682634535567106
33;27;2.5;6.5;0.175390190005029;0.248430114119147;3.82842712474619;0.705994080576364
34;27;1.5;17.5;0.198873782208716;0.274702129835955;4.24264068711929;0.723961559116701
35;27;7.5;10.5;0.378886114155692;0.46005202984881;3.82842712474619;0.823572312636481
36;27;10.5;3.5;0.203725075162583;0.280050007969849;4.82842712474619;0.727459629940509
37;27;11.5;18.5;0.414578098794425;0.494407538972308;3.82842712474619;0.838535147858346
38;27;19.5;21.5;0.233853586673371;0.312719690892605;3.82842712474619;0.747805761785821
39;27;22.5;25.5;0.235932326102211;0.31494154931458;4.24264068711929;0.749130518395175
40;27;23.5;1.5;0.766103167008204;0.808034318133333;3.82842712474619;0.948107215022754
41;27;24.5;12.5;0.176776695296637;0.25;3.82842712474619;0.707106781186547
42;27;26.5;16.5;0.515388203202208;0.588447306045043;5.24264068711929;0.875844273408495
43;27;29.5;9.5;0.59045136336535;0.656065656100033;3.82842712474619;0.899988222025328
44;27;4.5;14.5;0.233853586673371;0.312719690892605;2.82842712474619;0.747805761785821
45;27;11.5;15.5;0.443595923955575;0.521903293537418;2.82842712474619;0.849958085048511
46;27;22.5;19.5;0.274217637106004;0.355202740153306;5.24264068711929;0.772003157936368
47;27;27.5;6.5;0.606362747247883;0.670171584347012;2.41421356237309;0.904787313294845
48;27;2.5;12.5;0.274217637106004;0.355202740153306;3.82842712474619;0.772003157936368
49;27;9.5;13.5;0.473929715253222;0.550264064517504;5.41421356237309;0.861276877436626
50;27;28.5;4.5;0.621081466073493;0.683154377583417;3.82842712474619;0.909137797331403
