"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;1;0.5;0.5;1;1;0;1
2;1;2.5;2.5;0.997310837327059;0.997848090710753;2.82842712474619;0.999461588002528
3;1;3.5;27.5;0.227503434040016;0.30590766931698;4.24264068711929;0.743699674310154
4;1;9.5;20.5;0.21537576175141;0.292790823519917;2.82842712474619;0.735596010702018
5;1;13.5;8.5;0.850091906795965;0.878158087231364;4.24264068711929;0.968039717627739
6;1;14.5;15.5;0.630832163693323;0.691721162337521;3.82842712474619;0.911974648226119
7;1;16.5;27.5;0.228574044348872;0.307058787137623;3.82842712474619;0.744398316946474
8;1;21.5;6.5;0.433576153922238;0.51245095979716;4.82842712474619;0.846083211735729
9;1;21.5;21.5;0.494105884401309;0.56892631344565;4.24264068711929;0.868488366109843
10;1;24.5;3.5;0.224260938975114;0.302414707734324;4.24264068711929;0.741567566786901
11;1;24.5;23.5;0.365771872209988;0.447268429174948;3.82842712474619;0.817790499733477
12;1;26.5;12.5;0.236964857626611;0.31604371286262;3.82842712474619;0.749785070806382
13;1;26.5;21.5;0.204919953884438;0.281363267974315;2.82842712474619;0.728310967383078
14;1;27.5;28.5;0.197642353760524;0.273340518485819;2.82842712474619;0.723062774795962
15;1;2.5;24.5;0.264242726957621;0.344827929183837;4.82842712474619;0.766303145986608
16;1;11.5;18.5;0.249021522664207;0.32884368592833;4.24264068711929;0.757264114593583
17;1;10.5;5.5;0.872205358559554;0.896385866719524;5.24264068711929;0.973024442868045
18;1;12.5;12.5;0.661068618790818;0.71812034888123;5.24264068711928;0.920554082363361
19;1;18.5;24.5;0.273325870070873;0.354278332101149;4.24264068711929;0.771500386291863
20;1;17.5;6.5;0.47444457658403;0.55074224331067;4.82842712474619;0.861463928628405
21;1;18.5;18.5;0.536736376166177;0.607867359396235;5.82842712474619;0.882982722907332
22;1;24.5;9.5;0.323252513524644;0.405166498700423;4.24264068711929;0.797826361659911
23;1;25.5;26.5;0.246062746062869;0.325714200333905;3.41421356237309;0.755455997345581
24;1;0.5;20.5;0.30136408628103;0.383065638351105;5.65685424949238;0.786716573113273
25;1;7.5;1.5;0.885539207206547;0.907332015684643;2.82842712474619;0.97598143997856
26;1;0.5;16.5;0.343039037501565;0.424888362485689;3.82842712474619;0.807362751699558
27;1;5.5;1.5;0.88911604627855;0.910262724413509;3.41421356237309;0.97676859925404
28;1;0.5;13.5;0.365771872209988;0.447268429174948;3.82842712474619;0.817790499733477
29;1;0.5;10.5;0.3903123748999;0.471118172531823;4.82842712474619;0.828480830621186
30;1;0.5;6.5;0.424471178350191;0.503823668181201;5.65685424949238;0.842499479793256
