"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;2;7.5;24.5;0.290641800589661;0.372122954427631;4.41421356237309;0.781037012448484
2;2;8.5;0.5;1;1;0;1
3;2;8.5;16.5;0.584216221744997;0.650517357821884;4.82842712474619;0.898079374393818
4;2;9.5;4.5;0.985738143474219;0.98857414917257;5.24264068711929;0.997131216003651
5;2;13.5;6.5;0.685366006233166;0.739159304063031;4.82842712474619;0.927223674877429
6;2;17.5;24.5;0.319453879691576;0.401353018455018;2.82842712474619;0.795942387380797
7;2;22.5;2.5;0.293982620659793;0.375540971667161;5.24264068711929;0.782824359628989
8;2;28.5;23.5;0.278633664064484;0.359771592713115;4.41421356237309;0.774473776440347
9;2;8.5;20.5;0.361744903212195;0.443324708001504;5.65685424949238;0.815981822540258
10;2;8.5;12.5;0.605153647844909;0.669102302605726;4.41421356237309;0.904426192359856
11;2;15.5;22.5;0.365771872209988;0.447268429174948;4.24264068711929;0.817790499733477
12;2;18.5;3.5;0.317921717958997;0.399812305936725;2;0.795177420100001
13;2;27.5;19.5;0.334389602484886;0.416295975122462;4.41421356237309;0.803249664824451
14;2;7.5;8.5;0.667317390751957;0.723545679235752;5.65685424949238;0.9222878525884
15;2;12.5;19.5;0.396518048139048;0.477101044952282;5.24264068711929;0.831098678852624
16;2;16.5;3.5;0.355618958648158;0.437308505908519;4.24264068711929;0.813199272009015
17;2;26.5;15.5;0.421585548851001;0.50108173504115;4.82842712474619;0.841350860287054
18;2;22.5;13.5;0.490137098167441;0.565267556913477;5.24264068711929;0.867088677163308
19;2;18.5;10.5;0.536281321929079;0.607455036193386;2.41421356237309;0.882832950550023
20;2;16.5;9.5;0.559453555936505;0.628363906309419;4.24264068711929;0.890333690905885
