"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;8;3.5;17.5;0.258639771206982;0.338966083888776;4.24264068711929;0.763025516416707
2;8;4.5;7.5;0.254836037973439;0.334972130493306;5.65685424949238;0.760767881191033
3;8;7.5;26.5;0.246062746062869;0.325714200333905;3.82842712474619;0.755455997345581
4;8;13.5;1.5;0.209631372890605;0.286526650465462;5.24264068711929;0.731629579831612
5;8;13.5;10.5;0.820275296775418;0.853429608709396;2.82842712474619;0.961151673675681
6;8;14.5;11.5;0.743461078335645;0.78887208757293;1.4142135623731;0.942435522877989
7;8;15.5;21.5;0.470309904477888;0.546899214848426;2.82842712474619;0.859957176219817
8;8;17.5;0.5;1;1;0;1
9;8;17.5;5.5;0.930179754133576;0.943742484402389;5.82842712474619;0.98562878063352
10;8;17.5;19.5;0.606765244967112;0.670527443455997;4.82842712474619;0.904907399225534
11;8;19.5;27.5;0.229639663385923;0.30820346803448;3.82842712474619;0.745091107671223
12;8;22.5;9.5;0.363763960213213;0.445303117352532;2.82842712474619;0.816890666240796
13;8;23.5;8.5;0.209631372890605;0.286526650465462;1.4142135623731;0.731629579831612
14;8;25.5;3.5;0.217631066831002;0.295241030689918;4.24264068711929;0.737130155393519
15;8;25.5;13.5;0.21875;0.29645477461271;2.41421356237309;0.737886580797276
16;8;27.5;26.5;0.235932326102211;0.31494154931458;4.24264068711929;0.749130518395175
17;8;6.5;14.5;0.3125;0.394348340300121;4.82842712474619;0.792446596230557
18;8;8.5;11.5;0.290641800589661;0.372122954427631;2.82842712474619;0.781037012448484
19;8;10.5;24.5;0.30698254225607;0.38876838698297;2.82842712474619;0.789628355943246
20;8;15.5;8.5;0.830039061580839;0.861546702570489;3.82842712474619;0.963428980813641
21;8;15.5;15.5;0.638525523178205;0.698461720288505;5.24264068711929;0.91418828638806
22;8;17.5;24.5;0.315609529323815;0.397484397620981;3.82842712474619;0.794017403482494
23;8;20.5;7.5;0.386541152401656;0.467473061822893;3.82842712474619;0.826873640364118
24;8;22.5;2.5;0.262388369121042;0.342890666800764;5.82842712474619;0.765224587677395
25;8;23.5;12.5;0.272431183971292;0.353350291768291;4.24264068711929;0.770994648420832
26;8;26.5;23.5;0.302979991088521;0.384707947942595;5.24264068711928;0.787558439353403
27;8;10.5;14.5;0.350083695350126;0.431854557961039;5.24264068711928;0.810651847703111
28;8;10.5;9.5;0.329239179776648;0.411158439289997;3.41421356237309;0.800759873359744
29;8;12.5;22.5;0.326259578403455;0.408178961611397;3.41421356237309;0.799305229048201
30;8;22.5;20.5;0.350083695350126;0.431854557961039;5.41421356237309;0.810651847703111
