"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;1;3.5;0.5;1;1;0;1
2;1;4.5;22.5;0.325510416499995;0.407428976191004;2.82842712474619;0.798937816213136
3;1;5.5;5.5;0.986233364878719;0.988971446155998;5.82842712474619;0.99723138490204
4;1;6.5;20.5;0.685366006233166;0.739159304063031;3.82842712474619;0.927223674877429
5;1;21.5;3.5;0.446885926439847;0.524997629285887;4.82842712474619;0.851215132242998
6;1;22.5;4.5;0.288110764290403;0.369528200928227;1.4142135623731;0.77967192643671
7;1;22.5;8.5;0.291480595409025;0.372981866881798;2.82842712474619;0.781487308876061
8;1;22.5;24.5;0.364434493427831;0.445959665145443;4.24264068711929;0.81719160253871
9;1;4.5;17.5;0.700515992858122;0.752201930658732;4.24264068711929;0.931287150838145
10;1;17.5;1.5;0.469270544302538;0.545932106159272;4.82842712474619;0.859576747746048
11;1;20.5;6.5;0.3125;0.394348340300121;3.41421356237309;0.792446596230557
12;1;19.5;21.5;0.432448515721814;0.511384462540413;4.24264068711929;0.845642657138099
13;1;3.5;14.5;0.727527920426426;0.775317759297534;5.24264068711929;0.938360964523234
14;1;13.5;3.5;0.53125;0.602891491026054;4.82842712474619;0.881170173916158
15;1;16.5;22.5;0.492621336576076;0.567558424636063;3.82842712474619;0.867965860769244
16;1;2.5;10.5;0.750325450221436;0.794693648528572;2.41421356237309;0.944169431340885
17;1;9.5;3.5;0.59662134662615;0.661544450170129;4.82842712474619;0.901861313283963
18;1;13.5;22.5;0.543965474547788;0.61440829268197;3.82842712474619;0.885348523167403
19;1;3.5;8.5;0.760024156688457;0.802900848600789;3.82842712474619;0.946597774822317
20;1;10.5;20.5;0.58044298815646;0.6471540231282;4.82842712474619;0.896916294131536
