"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;26;1.5;1.5;0.105973905986332;0.166019519848134;3.82842712474619;0.638321964087546
2;26;1.5;10.5;0.0963189687963903;0.153804647769868;2.82842712474619;0.626242250757654
3;26;1.5;15.5;0.110485434560398;0.171650084891581;4.24264068711929;0.643666646772612
4;26;1.5;19.5;0.105973905986332;0.166019519848134;4.24264068711929;0.638321964087546
5;26;1.5;23.5;0.0826797284707685;0.136119151530174;3.82842712474619;0.607407022019533
6;26;2.5;5.5;0.0826797284707685;0.136119151530174;1.4142135623731;0.607407022019533
7;26;2.5;30.5;0.0826797284707685;0.136119151530174;2.41421356237309;0.607407022019533
8;26;3.5;4.5;0.168286400222953;0.240347282713673;2.82842712474619;0.700180165645698
9;26;4.5;16.5;0.192637937592781;0.267789445507241;1.4142135623731;0.719363443274958
10;26;4.5;18.5;0.0826797284707685;0.136119151530174;1.4142135623731;0.607407022019533
11;26;4.5;22.5;0.0883883476483184;0.143587294374629;1.4142135623731;0.615572206672458
12;26;4.5;25.5;0.202523146825246;0.278727444819764;1.4142135623731;0.726599230141134
13;26;5.5;1.5;0.0963189687963903;0.153804647769868;5.24264068711928;0.626242250757654
14;26;5.5;6.5;0.25;0.329876977693224;2.82842712474619;0.757858283255199
15;26;5.5;17.5;0.229639663385923;0.30820346803448;4.24264068711929;0.745091107671223
16;26;5.5;23.5;0.302173118840839;0.383888110514517;2.41421356237309;0.787138519179046
17;26;5.5;24.5;0.279508497187474;0.360674976476803;1;0.774959493774169
18;26;5.5;29.5;0.09375;0.150514042830043;2.82842712474619;0.622865469807759
19;26;6.5;12.5;0.101261573412623;0.160086878678495;2.82842712474619;0.632541369089894
20;26;7.5;22.5;0.331456303681194;0.413371971666431;4.24264068711929;0.801835456683215
21;26;7.5;27.5;0.176776695296637;0.25;3.82842712474619;0.707106781186547
22;26;8.5;9.5;0.0988211768802619;0.156992901969349;2.82842712474619;0.629462705897084
23;26;8.5;14.5;0.675318212030447;0.730477375756651;1.4142135623731;0.924488881439938
24;26;8.5;23.5;0.0883883476483184;0.143587294374629;1.4142135623731;0.615572206672458
25;26;8.5;30.5;0.0988211768802619;0.156992901969349;4.24264068711929;0.629462705897084
26;26;9.5;0.5;1;1;0;1
27;26;9.5;13.5;0.68286791823163;0.737003190127127;2.41421356237309;0.926546760420183
28;26;10.5;3.5;0.987964684971077;0.990360103914464;3.41421356237309;0.99758126469966
29;26;10.5;11.5;0.694565961590402;0.747086342117626;1;0.929699718002669
