"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;3;4.5;2.5;0.992648760891787;0.994114672691954;3.82842712474619;0.998525409753588
2;3;4.5;24.5;0.190086329071819;0.264948037485863;2.41421356237309;0.71744758283768
3;3;5.5;0.5;1;1;0;1
4;3;5.5;22.5;0.359035165408627;0.440666047104479;3.82842712474619;0.81475568124154
5;3;7.5;15.5;0.746083524144583;0.791097404441899;5.24264068711929;0.943099446358223
6;3;8.5;4.5;0.570686948992177;0.638437447566845;4.82842712474619;0.89388075710021
7;3;8.5;26.5;0.256744948830547;0.33697798300669;5.24264068711928;0.761904224542319
8;3;9.5;5.5;0.182217246713916;0.2561365668738;1.4142135623731;0.711406609910936
9;3;12.5;17.5;0.58044298815646;0.6471540231282;2.82842712474619;0.896916294131536
10;3;13.5;16.5;0.179517582704313;0.253096181705981;1.4142135623731;0.70928601725354
11;3;17.5;20.5;0.512061550255436;0.58540676027578;2.41421356237309;0.87471068836685
12;3;23.5;6.5;0.397133282098089;0.477693165791572;3.82842712474619;0.831356424034264
13;3;24.5;28.5;0.219863238741723;0.297661109985497;3.82842712474619;0.738636091064888
14;3;25.5;3.5;0.192637937592781;0.267789445507241;3.82842712474619;0.719363443274958
15;3;25.5;22.5;0.263317180411761;0.343861344415171;5.24264068711929;0.765765575829999
16;3;26.5;12.5;0.21875;0.29645477461271;3.82842712474619;0.737886580797276
17;3;5.5;19.5;0.397747564417433;0.478284187734672;4.82842712474619;0.831613452038443
18;3;4.5;11.5;0.773713650196247;0.814449586514612;5.65685424949238;0.949983477193853
19;3;10.5;17.5;0.594161041932236;0.659361124731561;3.82842712474619;0.901116277023657
20;3;15.5;19.5;0.531709360224174;0.603308500617736;3.82842712474619;0.881322506942549
21;3;20.5;6.5;0.459810592798818;0.537109925059457;4.24264068711929;0.856082845141835
22;3;21.5;26.5;0.277756075541112;0.358864793484599;3.82842712474619;0.773985301940833
23;3;22.5;18.5;0.30136408628103;0.383065638351105;2.41421356237309;0.786716573113273
24;3;26.5;9.5;0.282980785566794;0.364255030535859;4.24264068711929;0.776875435736601
25;3;2.5;7.5;0.794881083873556;0.832226862180029;5.82842712474619;0.955125483202206
26;3;17.5;3.5;0.494105884401309;0.56892631344565;5.24264068711929;0.868488366109843
27;3;18.5;24.5;0.355618958648158;0.437308505908519;5.24264068711929;0.813199272009015
28;3;20.5;17.5;0.336572800445906;0.418468924706162;4.24264068711929;0.804295804478765
29;3;13.5;2.5;0.511107101056129;0.584533669551856;2.41421356237309;0.874384364288167
30;3;11.5;1.5;0.524311304236329;0.596583691382515;4.24264068711929;0.878856247346113
