"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;2;12.5;16.5;0.573248010245129;0.640728503923472;4.82842712474619;0.894681611220464
2;2;25.5;0.5;1;1;0;1
3;2;25.5;6.5;0.537191044927221;0.608279263500228;3.82842712474619;0.88313226697234
4;2;13.5;13.5;0.677123396250639;0.732039062202166;5.24264068711928;0.924982601630129
5;2;27.5;3.5;0.573673742208932;0.641109153620683;3.82842712474619;0.894814461732596
6;2;16.5;9.5;0.739509972887452;0.785516348419006;3.41421356237309;0.941431676598266
7;2;18.5;7.5;0.753896130113426;0.797717668387434;4.24264068711929;0.9450663561676
8;2;17.5;4.5;0.789951541235284;0.828095377934421;4.24264068711929;0.953937870303923
9;2;20.5;1.5;0.798863939447764;0.835561179164503;2.41421356237309;0.956080726783604
10;2;22.5;2.5;0.805862309889227;0.841411949519993;3.82842712474619;0.957750018108197
