"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;1;0.5;0.5;1;1;0;1
2;1;10.5;8.5;0.860652459620026;0.886874670387188;5.24264068711928;0.970433014220922
3;1;11.5;7.5;0.507752400289748;0.581462335163381;1.4142135623731;0.873233517605362
4;1;18.5;20.5;0.563800579770897;0.632266853386876;4.24264068711929;0.891713011287521
5;1;6.5;5.5;0.883883476483184;0.905974579597119;2.82842712474619;0.975616199823444
6;1;15.5;17.5;0.617928747915162;0.680378717567004;5.24264068711929;0.908212929006423
7;1;4.5;7.5;0.983754764918575;0.986982560891404;4.24264068711929;0.996729632213649
8;1;12.5;13.5;0.65958971622517;0.716834832915125;2.41421356237309;0.920141831756196
9;1;1.5;4.5;0.993386332828271;0.99470555772418;5.24264068711928;0.998673753367853
10;1;11.5;11.5;0.676040864149498;0.731102650834602;4.24264068711929;0.924686654299164
