"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;27;1.5;4.5;0.0911086233569578;0.147111826511261;2.82842712474619;0.619315424990552
2;27;1.5;7.5;0.0796721798998873;0.132143364446322;2.82842712474619;0.602922289997019
3;27;1.5;11.5;0.126938100072437;0.19181103776614;2.82842712474619;0.661787254533298
4;27;1.5;17.5;0.0911086233569578;0.147111826511261;2.82842712474619;0.619315424990552
5;27;1.5;20.5;0.0698771242968684;0.118978371169742;1;0.587309471544009
6;27;1.5;23.5;0.09375;0.150514042830043;4.24264068711929;0.622865469807759
7;27;1.5;26.5;0.0963189687963903;0.153804647769868;3.82842712474619;0.626242250757654
8;27;2.5;1.5;0.0698771242968684;0.118978371169742;1.4142135623731;0.587309471544009
9;27;2.5;20.5;0.14320549046737;0.211235902827214;1.4142135623731;0.677941053346923
10;27;2.5;30.5;0.11267347735825;0.174364214743068;4.24264068711929;0.646196110390416
11;27;3.5;2.5;0.157804764661907;0.228294836842104;5.24264068711928;0.691232297868611
12;27;3.5;9.5;0.184877493221863;0.259123758945079;2.82842712474619;0.713471794228825
13;27;3.5;19.5;0.191366386154936;0.266374424501196;2.82842712474619;0.718411260815608
14;27;4.5;6.5;0.0765465544619743;0.127979531942451;1.4142135623731;0.598115599425658
15;27;4.5;17.5;0.0698771242968684;0.118978371169742;1;0.587309471544009
16;27;4.5;26.5;0.235932326102211;0.31494154931458;4.24264068711929;0.749130518395175
17;27;5.5;7.5;0.897859868659915;0.917417137121748;4.24264068711929;0.978682250777231
18;27;5.5;14.5;0.0883883476483184;0.143587294374629;2.41421356237309;0.615572206672458
19;27;5.5;17.5;0.21650635094611;0.294019755631168;1.4142135623731;0.736366678767344
20;27;5.5;27.5;0.171163299220364;0.243628740057262;1.4142135623731;0.702557913241823
21;27;6.5;10.5;0.0698771242968684;0.118978371169742;1.4142135623731;0.587309471544009
22;27;6.5;16.5;0.679642599091611;0.734217063796579;1.4142135623731;0.925669849699804
23;27;6.5;29.5;0.0826797284707685;0.136119151530174;2.41421356237309;0.607407022019533
24;27;7.5;1.5;0.929129296707407;0.942889768954786;1.4142135623731;0.985406064737945
25;27;7.5;9.5;0.867152307844476;0.892228943426114;2.82842712474619;0.97189439351144
26;27;7.5;15.5;0.693862603474204;0.746481046142936;4.82842712474619;0.929511348023354
27;27;8.5;0.5;1;1;0;1
28;27;8.5;4.5;0.90840261585929;0.926024977371013;3.41421356237309;0.980969885324526
29;27;8.5;18.5;0.639671546576835;0.699464417763701;2.82842712474619;0.914516207446216
30;27;8.5;19.5;0.628894118671816;0.690020552641719;1;0.91141360393414
31;27;9.5;5.5;0.0765465544619743;0.127979531942451;1.4142135623731;0.598115599425658
32;27;9.5;11.5;0.857526420875765;0.884296707121087;2.82842712474619;0.969727031628926
33;27;9.5;17.5;0.0883883476483184;0.143587294374629;1.4142135623731;0.615572206672458
34;27;9.5;29.5;0.110485434560398;0.171650084891581;2.82842712474619;0.643666646772612
35;27;10.5;21.5;0.558580091616234;0.627578941492945;2.82842712474619;0.89005550486992
36;27;11.5;11.5;0.48663785944992;0.562036750943397;2;0.865847044046643
37;27;11.5;20.5;0.0826797284707685;0.136119151530174;1.4142135623731;0.607407022019533
38;27;11.5;27.5;0.172583765893551;0.245244882113183;2.41421356237309;0.703720152716182
39;27;12.5;23.5;0.542617354818292;0.61318983090527;2.82842712474619;0.88490925235536
40;27;12.5;25.5;0.345874119080916;0.427695275439501;2;0.808692868364035
41;27;12.5;29.5;0.0911086233569578;0.147111826511261;2.41421356237309;0.619315424990552
42;27;13.5;3.5;0.34375;0.425592695470144;2.41421356237309;0.807697133101089
43;27;13.5;5.5;0.0826797284707685;0.136119151530174;2.82842712474619;0.607407022019533
44;27;14.5;14.5;0.210792774425501;0.287795882380415;4.24264068711929;0.732438465352574
45;27;14.5;16.5;0.0963189687963903;0.153804647769868;2.82842712474619;0.626242250757654
46;27;15.5;3.5;0.319453879691576;0.401353018455018;2;0.795942387380797
47;27;15.5;20.5;0.0698771242968684;0.118978371169742;1.4142135623731;0.587309471544009
48;27;15.5;22.5;0.40262808521016;0.482973444632884;3.41421356237309;0.833644353917231
49;27;15.5;30.5;0.0826797284707685;0.136119151530174;2.41421356237309;0.607407022019533
50;27;16.5;21.5;0.376299830587259;0.457538051397543;1.4142135623731;0.822444886141944
51;27;16.5;28.5;0.275992527072745;0.357040809445294;5.24264068711929;0.772999947825384
52;27;17.5;5.5;0.0911086233569578;0.147111826511261;2.82842712474619;0.619315424990552
53;27;18.5;8.5;0.392806409061767;0.47352493390081;3.41421356237309;0.829536907013325
54;27;18.5;16.5;0.125;0.1894645708138;4.82842712474619;0.659753955386447
