"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;29;1.5;28.5;0.128847050800552;0.194115218849858;4.24264068711929;0.66376583744426
2;29;2.5;9.5;0.153093108923949;0.22282530724575;5.65685424949238;0.687054405158319
3;29;3.5;2.5;0.163876382526586;0.235295214723864;4.24264068711929;0.696471378386962
4;29;3.5;14.5;0.166829347687989;0.23868106188928;5.24264068711929;0.698963488629769
5;29;3.5;19.5;0.130728129145949;0.196379087104751;2;0.665692722546455
6;29;4.5;25.5;0.240035804620894;0.319316104168742;5.65685424949238;0.751718442907119
7;29;5.5;19.5;0.356989364337371;0.438656149421773;2.82842712474619;0.813825053650671
8;29;5.5;28.5;0.136215591985646;0.202946449445979;3.41421356237309;0.671189825481052
9;29;6.5;5.5;0.282116720082309;0.363364973154798;2.82842712474619;0.776400426361744
10;29;6.5;21.5;0.316382136426822;0.398262635630959;2.41421356237309;0.794405771773153
11;29;7.5;8.5;0.11267347735825;0.174364214743068;1.4142135623731;0.646196110390416
12;29;7.5;17.5;0.408646775956938;0.488740649345877;1;0.836121931956886
13;29;8.5;7.5;0.328496813150447;0.410416609744871;4.41421356237309;0.800398437467364
14;29;8.5;17.5;0.445791956802722;0.523969228675713;4.24264068711929;0.850797971341605
15;29;9.5;18.5;0.11267347735825;0.174364214743068;1.4142135623731;0.646196110390416
16;29;9.5;25.5;0.139754248593737;0.207153376083749;5.24264068711929;0.674641423836782
17;29;11.5;2.5;0.160869220952922;0.231834661103165;5.24264068711928;0.693896331926552
18;29;11.5;14.5;0.484122918275927;0.559711865867554;2.82842712474619;0.864950249938933
19;29;11.5;29.5;0.162379763209582;0.233574551177909;4.24264068711929;0.695194585157955
20;29;12.5;8.5;0.619507112549969;0.681768666409894;2.82842712474619;0.908676422183222
21;29;12.5;15.5;0.121030729568982;0.184636058691424;1.4142135623731;0.655509711519875
22;29;14.5;6.5;0.658107490270397;0.715545849596871;2.41421356237309;0.919727912112362
23;29;18.5;29.5;0.125;0.1894645708138;2.41421356237309;0.659753955386447
24;29;19.5;1.5;0.128847050800552;0.194115218849858;3.41421356237309;0.66376583744426
25;29;19.5;14.5;0.134411332297541;0.20079306484087;2.82842712474619;0.669402264485892
26;29;20.5;7.5;0.934108448602195;0.946929922127083;2.82842712474619;0.986459955245593
27;29;20.5;21.5;0.467184887116439;0.543990140365628;3.41421356237309;0.858811313753653
28;29;21.5;12.5;0.622259617241871;0.684190900630742;2.82842712474619;0.909482450977092
29;29;22.5;0.5;1;1;0;1
30;29;22.5;5.5;0.946828587971445;0.957231738364773;3.41421356237309;0.989132046111321
31;29;22.5;24.5;0.340180329016832;0.422053355539886;3.82842712474619;0.806012615589033
32;29;23.5;2.5;0.986480882354037;0.989170004899881;2.41421356237309;0.997281435413
33;29;23.5;6.5;0.116926793336686;0.179610297251759;1.4142135623731;0.651002727158734
34;29;23.5;15.5;0.595802373904301;0.660817877078987;3.82842712474619;0.901613583061531
35;29;24.5;3.5;0.253876200144874;0.333962413947455;1.4142135623731;0.760193930640404
36;29;28.5;1.5;0.132582521472478;0.198604470196652;4.82842712474619;0.667570681270157
37;29;28.5;7.5;0.171163299220364;0.243628740057262;5.65685424949238;0.702557913241823
38;29;28.5;12.5;0.148231765320393;0.217146595428618;2.82842712474619;0.682634535567106
39;29;28.5;29.5;0.166829347687989;0.23868106188928;2.82842712474619;0.698963488629769
40;29;29.5;22.5;0.134411332297541;0.20079306484087;3.82842712474619;0.669402264485892
41;29;13.5;12.5;0.50437538723653;0.578366471340829;4.41421356237309;0.872068856390024
42;29;14.5;26.5;0.230700360316147;0.309341807107703;3.82842712474619;0.745778149009856
43;29;16.5;7.5;0.668414051131482;0.724496775161934;4.82842712474619;0.922590788595413
44;29;19.5;27.5;0.186193363872078;0.260598168156306;4.24264068711929;0.71448454603257
45;29;21.5;18.5;0.493611531216604;0.568470899018594;3.82842712474619;0.868314511910413
46;29;21.5;10.5;0.634305722818264;0.694766554602654;3.41421356237309;0.912976766967476
47;29;26.5;14.5;0.191366386154936;0.266374424501196;3.41421356237309;0.718411260815608
48;29;26.5;27.5;0.230700360316147;0.309341807107703;5.24264068711929;0.745778149009856
49;29;27.5;19.5;0.224260938975114;0.302414707734324;5.65685424949238;0.741567566786901
50;29;16.5;23.5;0.28384222069664;0.365141837532693;4.82842712474619;0.777347845469025
