"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;1;0.5;0.5;1;1;0;1
2;1;4.5;21.5;0.376948065056713;0.458168486714358;5.24264068711928;0.82272804871392
3;1;8.5;12.5;0.739179760782179;0.785235731685136;5.65685424949238;0.941347586406799
4;1;10.5;8.5;0.940360220208192;0.951996604108176;4.24264068711929;0.987776864066774
5;1;16.5;7.5;0.528947214994086;0.600799922349218;2.41421356237309;0.880404932353891
6;1;21.5;2.5;0.287262129857035;0.36865718360304;2.82842712474619;0.779212077327512
7;1;23.5;26.5;0.331456303681194;0.413371971666431;4.24264068711929;0.801835456683215
8;1;24.5;12.5;0.321738441905844;0.403647589629853;4.82842712474619;0.797077575022507
9;1;5.5;17.5;0.415166570487076;0.494968887615687;2.41421356237309;0.838773064074741
10;1;7.5;5.5;0.970764035438067;0.976542036262388;3.82842712474619;0.994083203170202
11;1;14.5;6.5;0.550656568334565;0.6204469573648;4.82842712474619;0.887515946042105
12;1;19.5;4.5;0.33729739288942;0.419189492019239;4.24264068711929;0.804641813096641
13;1;20.5;23.5;0.429047819304562;0.508164777173059;5.24264068711929;0.844308457763192
14;1;20.5;10.5;0.365771872209988;0.447268429174948;2.82842712474619;0.817790499733477
15;1;6.5;15.5;0.450151884090248;0.528064847083339;3.82842712474619;0.852455690956465
16;1;4.5;3.5;0.991664478288902;0.993326005538813;5.24264068711929;0.998327309221096
17;1;16.5;20.5;0.492125492125738;0.567101361148456;3.82842712474619;0.867791061423514
18;1;18.5;10.5;0.386541152401656;0.467473061822893;3.82842712474619;0.826873640364118
19;1;13.5;18.5;0.522912516583797;0.59531007128172;3.41421356237309;0.878386813543992
20;1;11.5;16.5;0.554632479665589;0.624028232834262;5.24264068711929;0.888793888613844
