"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;7;6.5;18.5;0.257694101601104;0.337974226228189;2.41421356237309;0.76246672557545
2;7;6.5;27.5;0.244070302372083;0.32360256202491;5.24264068711929;0.754228584733191
3;7;7.5;2.5;0.225346954716499;0.303585730726528;1;0.742284409010953
4;7;7.5;9.5;0.222072975055498;0.300052029490862;3.82842712474619;0.740114890848493
5;7;8.5;2.5;0.981518673408713;0.985187409895408;2.82842712474619;0.996276102952752
6;7;8.5;19.5;0.46875;0.545447586705645;2.82842712474619;0.859385963793739
7;7;10.5;0.5;1;1;0;1
8;7;10.5;7.5;0.804649574348983;0.8403988098649;1.4142135623731;0.957461582410304
9;7;11.5;6.5;0.947859430506444;0.958065382654656;5.24264068711928;0.989347332308435
10;7;13.5;14.5;0.74214638043987;0.787755889795748;4.24264068711929;0.942101976073192
11;7;19.5;19.5;0.510150866166078;0.583658618289748;2.82842712474619;0.874056940443946
12;7;20.5;18.5;0.202523146825246;0.278727444819764;1.4142135623731;0.726599230141134
13;7;22.5;8.5;0.391561377691927;0.472323852687268;3.41421356237309;0.829010382313225
14;7;22.5;24.5;0.425619952246132;0.504914197834372;2.82842712474619;0.84295500913157
15;7;23.5;6.5;0.204919953884438;0.281363267974315;1;0.728310967383078
16;7;23.5;7.5;0.298106000442796;0.379748943488823;1.4142135623731;0.785008110105696
17;7;23.5;28.5;0.260520812508329;0.340936845994971;5.24264068711928;0.764132171599228
18;7;24.5;10.5;0.217631066831002;0.295241030689918;2.82842712474619;0.737130155393519
19;7;25.5;7.5;0.206107905598014;0.282667397320358;2.82842712474619;0.729153441648681
20;7;27.5;21.5;0.220970869120796;0.298860156184387;2.82842712474619;0.739378818314157
21;7;10.5;24.5;0.335846644690698;0.417746491437586;2.41421356237309;0.803948450973108
22;7;10.5;17.5;0.48663785944992;0.562036750943397;4.24264068711929;0.865847044046643
23;7;10.5;11.5;0.764188703789843;0.806418515967411;4.82842712474619;0.94763288374287
24;7;17.5;17.5;0.53582588123382;0.607042292752633;5.24264068711929;0.882682949163424
25;7;19.5;7.5;0.423319287004502;0.502729586294664;3.82842712474619;0.84204172291619
26;7;20.5;22.5;0.449609205310567;0.527555500507861;4.24264068711929;0.852250056871255
27;7;25.5;23.5;0.268822664595082;0.34960103140635;4.24264068711929;0.768941280046234
28;7;11.5;22.5;0.362419172023225;0.44398564745552;4.24264068711929;0.816285783336122
29;7;16.5;7.5;0.45768182862115;0.535119695666336;2.41421356237309;0.855288699570739
30;7;14.5;8.5;0.48663785944992;0.562036750943397;3.82842712474619;0.865847044046643
