"nodes";"posoutlet";"Xnode";"Ynode";"width";"depth";"lengs";"vel"
1;18;5.5;3.5;0.219863238741723;0.297661109985497;2.82842712474619;0.738636091064888
2;18;5.5;16.5;0.232807256652365;0.311599828946204;4.24264068711929;0.747135380143477
3;18;5.5;27.5;0.210792774425501;0.287795882380415;3.82842712474619;0.732438465352574
4;18;6.5;21.5;0.197642353760524;0.273340518485819;2.82842712474619;0.723062774795962
5;18;7.5;9.5;0.208463501001974;0.285248928508609;5.24264068711929;0.730812564632237
6;18;8.5;19.5;0.329979876280357;0.411898266588562;3.82842712474619;0.801119846930476
7;18;11.5;8.5;0.365771872209988;0.447268429174948;2;0.817790499733477
8;18;13.5;8.5;0.449609205310567;0.527555500507861;5.24264068711929;0.852250056871255
9;18;14.5;5.5;0.198873782208716;0.274702129835955;3.41421356237309;0.723961559116701
10;18;15.5;20.5;0.57749120664301;0.644519854751843;4.24264068711929;0.896002198202814
11;18;21.5;3.5;0.196403204530883;0.27196865631097;3.82842712474619;0.722153821675375
12;18;21.5;14.5;0.795188165624967;0.832484059706708;2.41421356237309;0.955199269407176
13;18;23.5;27.5;0.203725075162583;0.280050007969849;4.24264068711929;0.727459629940509
14;18;26.5;24.5;0.313280275871303;0.395135857080271;4.24264068711929;0.792841930839148
15;18;27.5;13.5;0.925443305935053;0.939896115462396;4.24264068711929;0.984622971316109
16;18;27.5;25.5;0.182217246713916;0.2561365668738;1.4142135623731;0.711406609910936
17;18;28.5;3.5;0.995350519289562;0.996278682793379;4.24264068711929;0.999068369603959
18;18;31.5;0.5;1;1;0;1
19;18;7.5;5.5;0.261456258291899;0.34191584979724;5.24264068711928;0.76468013532261
20;18;8.5;27.5;0.302173118840839;0.383888110514517;5.24264068711928;0.787138519179046
21;18;11.5;17.5;0.368432066329737;0.449868865364325;5.24264068711929;0.818976583390282
22;18;17.5;11.5;0.494599743479513;0.569381181702688;5.24264068711928;0.868661907652888
23;18;18.5;17.5;0.603133095800587;0.667314448509754;4.24264068711929;0.903821425038081
24;18;24.5;1.5;0.249021522664207;0.32884368592833;4.82842712474619;0.757264114593583
25;18;23.5;13.5;0.807375667672738;0.842675806492498;4.82842712474619;0.958109466834356
26;18;27.5;21.5;0.361744903212195;0.443324708001504;5.24264068711928;0.815981822540258
27;18;30.5;10.5;0.938020688737727;0.95010134683705;3.82842712474619;0.987284874251005
28;18;12.5;24.5;0.383370129574541;0.464402573059071;5.24264068711929;0.825512501038139
29;18;26.5;17.5;0.40625;0.486446070127467;5.24264068711929;0.835138826167405
30;18;30.5;7.5;0.948889153168061;0.95889794029015;4.82842712474619;0.989562197704732
